id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
589663,25/03/2024,segunda-feira,11:55:00,PA,316,64,CASTANHAL,Ausência de reação do condutor,Colisão traseira,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,4,1,1,0,1,2,1,4,"-1,29629557","-47,91983997",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
589865,26/03/2024,terça-feira,07:00:00,PA,163,494,ITAITUBA,Transitar na contramão,Tombamento,Com Vítimas Fatais,Amanhecer,Decrescente,Céu Claro,Simples,Reta;Aclive,Não,25,3,11,10,0,2,21,4,"-5,55278209","-55,82200724",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
590024,27/03/2024,quarta-feira,09:20:00,PA,230,119,MARABA,Manobra de mudança de faixa,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Interseção de Vias;Curva;Viaduto,Sim,2,0,0,0,2,0,0,2,"-5,350407","-49,105981",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
590037,27/03/2024,quarta-feira,10:00:00,PA,230,121,MARABA,Reação tardia ou ineficiente do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,1,1,0,2,"-5,35297407","-49,12143673",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
590262,06/03/2024,quarta-feira,06:00:00,PA,230,1129,ITAITUBA,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Amanhecer,Crescente,Céu Claro,Dupla,Reta,Sim,3,1,0,0,1,1,0,3,"-4,293485","-55,96251",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
590969,31/03/2024,domingo,15:40:00,PA,316,91,SAO FRANCISCO DO PARA,Velocidade Incompatível,Engavetamento,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,8,1,0,1,6,0,1,4,"-1,32102467","-47,68312794",SPRF-PA,DEL01-PA,UOP02-DEL01-PA
591247,01/04/2024,segunda-feira,12:50:00,PA,316,79,SAO FRANCISCO DO PARA,Reação tardia ou ineficiente do condutor,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,1,1,0,1,2,"-1,30379211","-47,78865199",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
591788,04/04/2024,quinta-feira,12:00:00,PA,163,286,NOVO PROGRESSO,Ultrapassagem Indevida,Colisão lateral mesmo sentido,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Reta;Declive,Não,3,1,0,0,1,3,0,5,"-7,24784532","-55,33480139",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
591930,29/03/2024,sexta-feira,08:30:00,PA,163,110,ALTAMIRA,Mal súbito do condutor,Eventos atípicos,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,1,0,0,0,2,0,3,"-8,69664618","-55,0039584",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
592087,05/04/2024,sexta-feira,21:15:00,PA,163,460,ITAITUBA,Transitar na contramão,Colisão lateral sentido oposto,Com Vítimas Fatais,Plena Noite,Decrescente,Garoa/Chuvisco,Simples,Reta,Não,7,2,0,3,1,4,3,6,"-5,82357457","-55,72387934",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
592107,05/04/2024,sexta-feira,16:00:00,PA,316,115,SANTA MARIA DO PARA,Ultrapassagem Indevida,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Aclive;Reta,Não,6,0,2,1,2,1,3,3,"-1,31441706","-47,47771498",SPRF-PA,DEL01-PA,UOP02-DEL01-PA
592384,02/03/2024,sábado,14:10:00,PA,163,104,ALTAMIRA,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Ignorado,Simples,Aclive;Curva,Não,3,0,1,0,1,2,1,4,"-8,728298","-54,979658",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
592544,07/04/2024,domingo,22:40:00,PA,316,106,SANTA MARIA DO PARA,Ingestão de álcool pelo condutor,Colisão lateral sentido oposto,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,0,2,0,0,2,"-1,34101996","-47,55122901",SPRF-PA,DEL01-PA,UOP02-DEL01-PA
592972,09/04/2024,terça-feira,18:00:00,PA,10,301,IRITUIA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Anoitecer,Decrescente,Céu Claro,Simples,Reta,Sim,3,0,0,0,2,2,0,4,"-1,79908701","-47,51402881",SPRF-PA,DEL02-PA,UOP01-DEL02-PA
593408,19/03/2024,terça-feira,17:20:00,PA,155,33,PAU DARCO,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Ignorado,Simples,Reta,Não,2,0,0,0,1,2,0,3,"-7,75549471","-50,05067252",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
593460,12/04/2024,sexta-feira,05:00:00,PA,10,176,PARAGOMINAS,Ingestão de álcool pelo condutor,Tombamento,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Rotatória,Não,2,0,0,0,1,3,0,4,"-2,89433295","-47,4335408",SPRF-PA,DEL02-PA,UOP01-DEL02-PA
593465,12/04/2024,sexta-feira,06:15:00,PA,10,125,PARAGOMINAS,Ausência de reação do condutor,Colisão frontal,Com Vítimas Fatais,Amanhecer,Crescente,Nevoeiro/Neblina,Simples,Aclive;Reta,Não,5,1,0,2,1,1,2,3,"-3,34807709","-47,45441134",SPRF-PA,DEL02-PA,UOP01-DEL02-PA
594155,15/04/2024,segunda-feira,08:25:00,PA,10,"176,2",PARAGOMINAS,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Rotatória;Reta,Não,2,0,1,0,0,1,1,2,"-2,89433295","-47,4335408",SPRF-PA,DEL02-PA,UOP01-DEL02-PA
594189,15/04/2024,segunda-feira,14:00:00,PA,222,"186,2",BOM JESUS DO TOCANTINS,Reação tardia ou ineficiente do condutor,Colisão frontal,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Declive;Reta;Ponte,Não,4,0,0,0,4,0,0,3,"-5,089361","-48,710663",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
594271,16/04/2024,terça-feira,01:40:00,PA,10,315,IRITUIA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Aclive;Reta,Não,6,2,2,0,1,1,2,3,"-1,67555692","-47,50042219",SPRF-PA,DEL01-PA,UOP02-DEL01-PA
594486,17/04/2024,quarta-feira,08:40:00,PA,163,362,NOVO PROGRESSO,Pista Escorregadia,Colisão frontal,Com Vítimas Fatais,Amanhecer,Crescente,Chuva,Simples,Declive;Curva,Não,3,1,0,0,1,6,0,8,"-6,62063994","-55,50139215",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
594524,17/04/2024,quarta-feira,08:20:00,PA,163,513,ITAITUBA,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,2,0,1,0,0,2,1,3,"-5,41042998","-55,88634589",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
595503,21/04/2024,domingo,15:10:00,PA,163,642,TRAIRAO,Ingestão de álcool pelo condutor,Colisão lateral sentido oposto,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta;Aclive,Não,3,0,0,0,2,6,0,8,"-4,57327803","-55,92723875",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
595690,18/04/2024,quinta-feira,07:42:00,PA,230,1110,ITAITUBA,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Amanhecer,Crescente,Nublado,Simples,Curva,Não,2,0,1,0,0,3,1,4,"-4,33008189","-55,76001907",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
595844,23/04/2024,terça-feira,09:30:00,PA,10,290,MAE DO RIO,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,3,0,1,0,1,2,1,4,"-1,89647104","-47,52105933",SPRF-PA,DEL02-PA,UOP01-DEL02-PA
595941,23/04/2024,terça-feira,20:30:00,PA,163,617,TRAIRAO,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Curva,Não,3,0,1,1,0,1,2,2,"-4,73269901","-56,04801893",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
595972,23/04/2024,terça-feira,13:40:00,PA,230,1113,ITAITUBA,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Simples,Declive;Curva,Não,2,0,1,0,0,2,1,3,"-4,34481903","-55,78267997",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
596372,25/04/2024,quinta-feira,16:30:00,PA,153,"87,1",SAO DOMINGOS DO ARAGUAIA,Transitar na contramão,Colisão lateral sentido oposto,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Aclive,Não,2,1,0,0,1,0,0,2,"-5,862273","-48,615734",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
596415,26/04/2024,sexta-feira,04:00:00,PA,10,116,PARAGOMINAS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta;Aclive,Não,3,0,0,1,2,0,1,2,"-3,42710287","-47,45522033",SPRF-PA,DEL02-PA,UOP01-DEL02-PA
596453,26/04/2024,sexta-feira,09:00:00,PA,316,"271,9",CACHOEIRA DO PIRIA,Acessar a via sem observar a presença dos outros veículos,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta;Declive,Não,3,0,0,1,1,1,1,3,"-1,81592182","-46,33982613",SPRF-PA,DEL01-PA,UOP04-DEL01-PA
596714,27/04/2024,sábado,09:25:00,PA,163,956,BELTERRA,Suicídio (presumido),Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,3,0,1,0,1,2,1,4,"-2,749008","-54,900013",SPRF-PA,DEL05-PA,UOP01-DEL05-PA
597047,28/04/2024,domingo,19:16:00,PA,316,"139,8",PEIXE-BOI,Ausência de reação do condutor,Colisão transversal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,1,0,0,1,1,0,3,"-1,26637177","-47,27492515",SPRF-PA,DEL01-PA,UOP03-DEL01-PA
597415,30/04/2024,terça-feira,00:30:00,PA,10,120,PARAGOMINAS,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Curva;Aclive,Não,4,0,1,0,2,2,1,4,"-3,392432","-47,444252",SPRF-PA,DEL02-PA,UOP01-DEL02-PA
597531,30/04/2024,terça-feira,19:36:00,PA,163,471,ITAITUBA,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Anoitecer,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,0,1,2,0,3,"-5,73564589","-55,74171953",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
597793,30/01/2024,terça-feira,15:18:00,PA,163,496,ITAITUBA,Transitar na contramão,Colisão lateral sentido oposto,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Declive;Curva,Não,5,1,0,0,3,11,0,15,"-5,53625705","-55,82876308",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
597924,02/05/2024,quinta-feira,16:50:00,PA,163,974,SANTAREM,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,1,0,1,2,"-2,64682651","-54,80109589",SPRF-PA,DEL05-PA,UOP01-DEL05-PA
598118,03/05/2024,sexta-feira,16:00:00,PA,163,"610,1",ITAITUBA,Velocidade Incompatível,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,0,1,0,1,4,1,6,"-4,77045576","-56,10263595",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
598120,03/05/2024,sexta-feira,17:00:00,PA,163,499,ITAITUBA,Velocidade Incompatível,Colisão frontal,Com Vítimas Fatais,Anoitecer,Crescente,Nublado,Simples,Declive;Reta,Não,3,1,0,1,0,6,1,8,"-5,51077298","-55,83472624",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
598198,04/05/2024,sábado,10:20:00,PA,10,"223,3",IPIXUNA DO PARA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Aclive;Reta,Não,3,1,0,0,1,1,0,3,"-2,478667","-47,5104223",SPRF-PA,DEL02-PA,UOP01-DEL02-PA
598333,04/05/2024,sábado,18:44:00,PA,10,322,SAO MIGUEL DO GUAMA,Transitar na contramão,Colisão lateral sentido oposto,Com Vítimas Fatais,Anoitecer,Crescente,Nublado,Simples,Reta,Sim,3,1,0,0,1,1,0,3,"-1,61939568","-47,47970107",SPRF-PA,DEL01-PA,UOP02-DEL01-PA
598472,05/05/2024,domingo,16:00:00,PA,10,"7,5",DOM ELISEU,Ultrapassagem Indevida,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,6,0,4,1,0,1,5,2,"-4,37565398","-47,53718808",SPRF-PA,DEL02-PA,UOP02-DEL02-PA
598562,05/05/2024,domingo,23:30:00,PA,10,"272,6",MAE DO RIO,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,3,1,0,0,1,1,0,3,"-2,052389","-47,552586",SPRF-PA,DEL02-PA,UOP01-DEL02-PA
598601,06/05/2024,segunda-feira,04:00:00,PA,230,1113,ITAITUBA,Velocidade Incompatível,Colisão com objeto,Sem Vítimas,Plena Noite,Crescente,Nublado,Simples,Curva;Declive,Não,2,0,0,0,0,4,0,4,"-4,34481903","-55,78267997",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
598638,06/05/2024,segunda-feira,03:00:00,PA,316,24,BENEVIDES,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Ignorado,Dupla,Reta;Retorno Regulamentado,Não,2,0,0,1,0,1,1,2,"-1,34599732","-48,25152822",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
598686,06/05/2024,segunda-feira,12:10:00,PA,308,153,CAPANEMA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Reta,Sim,2,0,1,0,0,1,1,2,"-1,2039773","-47,1668111",SPRF-PA,DEL01-PA,UOP03-DEL01-PA
598908,07/05/2024,terça-feira,15:30:00,PA,163,"539,7",TRAIRAO,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Reta;Aclive,Não,2,0,0,0,1,3,0,4,"-5,26695606","-56,03643007",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
598969,08/05/2024,quarta-feira,01:10:00,PA,163,617,TRAIRAO,Curva acentuada,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Aclive;Curva,Não,2,0,1,0,0,1,1,2,"-4,73795095","-56,05091106",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
599042,08/05/2024,quarta-feira,11:15:00,PA,316,"34,2",SANTA IZABEL DO PARA,Demais falhas mecânicas ou elétricas,Colisão traseira,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,4,1,0,1,2,0,1,4,"-1,29444763","-48,17249938",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
599542,10/05/2024,sexta-feira,10:00:00,PA,163,471,ITAITUBA,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,1,0,0,1,2,0,4,"-5,73564589","-55,74171953",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
599703,10/05/2024,sexta-feira,05:30:00,PA,316,122,NOVA TIMBOTEUA,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Fatais,Amanhecer,Crescente,Nevoeiro/Neblina,Simples,Reta;Declive,Não,7,1,0,3,1,2,3,5,"-1,31305099","-47,417276",SPRF-PA,DEL01-PA,UOP02-DEL01-PA
600024,12/05/2024,domingo,15:00:00,PA,316,119,SANTA MARIA DO PARA,Transitar no Acostamento,Colisão lateral mesmo sentido,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,4,1,0,0,1,2,0,4,"-1,31062901","-47,443276",SPRF-PA,DEL01-PA,UOP02-DEL01-PA
600102,12/05/2024,domingo,18:40:00,PA,10,"27,8",DOM ELISEU,Transitar na contramão,Colisão lateral sentido oposto,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Simples,Aclive;Reta,Não,9,0,0,4,4,1,4,4,"-4,216738","-47,54512",SPRF-PA,DEL02-PA,UOP02-DEL02-PA
600367,13/05/2024,segunda-feira,19:50:00,PA,10,280,MAE DO RIO,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta,Não,2,0,0,1,0,1,1,2,"-1,98579402","-47,52579196",SPRF-PA,DEL02-PA,UOP01-DEL02-PA
601065,17/05/2024,sexta-feira,07:40:00,PA,163,610,ITAITUBA,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva;Declive,Não,3,0,0,1,1,3,1,5,"-4,770808","-56,100236",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
601454,18/05/2024,sábado,22:00:00,PA,230,"11,6",ALTAMIRA,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Reta;Aclive,Sim,5,0,1,3,1,0,4,2,"-3,19731341","-52,23572016",SPRF-PA,DEL04-PA,UOP01-DEL04-PA
601609,19/05/2024,domingo,13:30:00,PA,230,11,ALTAMIRA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Aclive,Sim,3,0,1,0,2,0,1,2,"-3,203721","-52,206787",SPRF-PA,DEL04-PA,UOP01-DEL04-PA
601658,19/05/2024,domingo,09:30:00,PA,163,700,RUROPOLIS,Pista Escorregadia,Queda de ocupante de veículo,Com Vítimas Fatais,Pleno dia,Crescente,Nublado,Simples,Aclive,Não,4,1,0,0,2,3,0,5,"-4,224238","-55,596455",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
601718,19/05/2024,domingo,19:45:00,PA,316,"55,6",CASTANHAL,Ingestão de substâncias psicoativas pelo condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Declive;Ponte;Curva,Sim,2,0,2,0,0,0,2,1,"-1,30561339","-47,99919919",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
601931,20/05/2024,segunda-feira,23:35:00,PA,316,137,PEIXE-BOI,Reação tardia ou ineficiente do condutor,Capotamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta;Aclive,Não,1,0,0,1,0,0,1,1,"-1,27577833","-47,2903148",SPRF-PA,DEL01-PA,UOP03-DEL01-PA
602298,22/05/2024,quarta-feira,19:00:00,PA,10,"163,4",PARAGOMINAS,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Nublado,Simples,Reta,Sim,3,1,0,1,1,0,1,2,"-3,00955206","-47,46111276",SPRF-PA,DEL02-PA,UOP01-DEL02-PA
602513,23/05/2024,quinta-feira,17:20:00,PA,230,115,MARABA,Ausência de reação do condutor,Colisão traseira,Sem Vítimas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,"-5,36241425","-49,07496007",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
602582,24/05/2024,sexta-feira,08:30:00,PA,155,288,ELDORADO DO CARAJAS,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Em Obras,Não,4,0,1,0,2,3,1,6,"-5,82720397","-49,19523606",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
602624,24/05/2024,sexta-feira,12:30:00,PA,230,16,BREJO GRANDE DO ARAGUAIA,Reação tardia ou ineficiente do condutor,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Sol,Simples,Declive,Não,3,1,0,0,1,1,0,3,"-5,696301","-48,34225",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
602923,25/05/2024,sábado,14:30:00,PA,10,323,SAO MIGUEL DO GUAMA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,3,1,1,0,1,0,1,2,"-1,61088202","-47,48281005",SPRF-PA,DEL01-PA,UOP02-DEL01-PA
603791,29/05/2024,quarta-feira,15:50:00,PA,316,50,CASTANHAL,Ausência de reação do condutor,Engavetamento,Sem Vítimas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,5,0,0,0,5,0,0,5,"-1,304277","-48,04272",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
604146,30/05/2024,quinta-feira,18:30:00,PA,10,"205,5",IPIXUNA DO PARA,Animais na Pista,Atropelamento de Animal,Com Vítimas Fatais,Anoitecer,Crescente,Céu Claro,Simples,Reta,Não,4,1,1,0,1,1,1,3,"-2,6365889","-47,48004444",SPRF-PA,DEL02-PA,UOP01-DEL02-PA
604359,01/06/2024,sábado,01:00:00,PA,222,21,DOM ELISEU,Manobra de mudança de faixa,Colisão lateral sentido oposto,Sem Vítimas,Plena Noite,Crescente,Nublado,Simples,Reta,Não,2,0,0,0,2,0,0,2,"-4,301102","-47,582943",SPRF-PA,DEL02-PA,UOP02-DEL02-PA
604492,01/06/2024,sábado,18:30:00,PA,316,61,CASTANHAL,Transitar na contramão,Colisão lateral sentido oposto,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Curva,Sim,7,0,1,0,6,0,1,3,"-1,29686015","-47,94639002",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
604831,02/06/2024,domingo,16:50:00,PA,10,"101,8",ULIANOPOLIS,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,1,0,1,1,2,"-3,53991983","-47,49086353",SPRF-PA,DEL02-PA,UOP02-DEL02-PA
605064,03/06/2024,segunda-feira,22:00:00,PA,10,331,SAO MIGUEL DO GUAMA,Ausência de reação do condutor,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,0,0,2,0,2,"-1,54592096","-47,51292285",SPRF-PA,DEL01-PA,UOP02-DEL01-PA
605215,04/06/2024,terça-feira,14:30:00,PA,163,671,ITAITUBA,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta;Declive,Não,2,0,0,0,1,1,0,2,"-4,37670802","-55,78596133",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
605236,04/06/2024,terça-feira,19:15:00,PA,316,134,PEIXE-BOI,Deficiência do Sistema de Iluminação/Sinalização,Colisão lateral mesmo sentido,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,8,0,0,0,8,0,0,2,"-1,2810931","-47,31624298",SPRF-PA,DEL01-PA,UOP03-DEL01-PA
605326,28/04/2024,domingo,04:15:00,PA,316,180,SANTA LUZIA DO PARA,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Garoa/Chuvisco,Simples,Aclive;Reta,Não,4,1,1,1,0,1,2,4,"-1,40583911","-47,00639613",SPRF-PA,DEL01-PA,UOP03-DEL01-PA
605564,06/06/2024,quinta-feira,10:00:00,PA,230,392,PACAJA,Velocidade Incompatível,Tombamento,Com Vítimas Fatais,Pleno dia,Crescente,Sol,Simples,Reta;Declive,Não,3,1,1,0,1,0,1,1,"-3,8564449","-50,45500093",SPRF-PA,DEL04-PA,UOP01-DEL04-PA
605936,24/05/2024,sexta-feira,04:01:00,PA,163,618,TRAIRAO,Reação tardia ou ineficiente do condutor,Colisão lateral sentido oposto,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Simples,Aclive;Curva,Não,4,0,1,0,2,9,1,12,"-4,73343252","-56,04523015",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
606296,09/06/2024,domingo,04:30:00,PA,163,408,ITAITUBA,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Amanhecer,Crescente,Ignorado,Simples,Reta,Não,2,1,0,0,0,1,0,2,"-6,23897602","-55,62150005",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
606329,09/06/2024,domingo,18:15:00,PA,163,"581,7",TRAIRAO,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Fatais,Anoitecer,Crescente,Ignorado,Simples,Reta,Não,2,1,0,0,0,1,0,2,"-4,9837331","-56,20602214",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
606563,10/06/2024,segunda-feira,15:10:00,PA,163,994,SANTAREM,Ingestão de álcool pelo condutor,Engavetamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,4,0,2,0,2,0,2,4,"-2,52083003","-54,72278618",SPRF-PA,DEL05-PA,UOP01-DEL05-PA
606713,11/06/2024,terça-feira,07:15:00,PA,163,891,BELTERRA,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Amanhecer,Decrescente,Nevoeiro/Neblina,Simples,Aclive;Reta,Não,4,2,0,1,0,2,1,4,"-3,315668","-54,93342101",SPRF-PA,DEL05-PA,UOP01-DEL05-PA
607161,13/06/2024,quinta-feira,08:00:00,PA,230,650,ALTAMIRA,Reação tardia ou ineficiente do condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,4,0,1,0,3,0,1,3,"-3,22147362","-52,27560273",SPRF-PA,DEL04-PA,UOP01-DEL04-PA
607753,15/06/2024,sábado,20:45:00,PA,10,22,DOM ELISEU,Ultrapassagem Indevida,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,4,0,0,1,1,2,1,4,"-4,256201","-47,562159",SPRF-PA,DEL02-PA,UOP02-DEL02-PA
607872,16/06/2024,domingo,08:15:00,PA,10,"189,8",IPIXUNA DO PARA,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Sol,Simples,Reta,Não,3,1,1,0,0,2,1,4,"-2,77880807","-47,45440041",SPRF-PA,DEL02-PA,UOP01-DEL02-PA
