"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
653212;2025-01-04;"sábado";"20:30:00";"SC";282;16,6;"PALHOCA";"Acesso irregular";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;"-27.658611";"-48.681847";"SPRF-SC";"DEL01-SC";"UOP02-DEL01-SC"
653213;2025-01-04;"sábado";"20:10:00";"GO";70;8,5;"AGUAS LINDAS DE GOIAS";"Pedestre cruzava a pista fora da faixa";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;"-15.73733681";"-48.27407468";"SPRF-DF";"DEL03-DF";"UOP02-DEL03-DF"
653214;2025-01-04;"sábado";"18:20:00";"RO";435;85,3;"COLORADO DO OESTE";"Ultrapassagem Indevida";"Colisão transversal";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Simples";"Aclive";"Sim";3;0;1;0;2;0;1;3;"-13.11884911";"-60.53173398";"SPRF-RO";"DEL04-RO";"UOP02-DEL04-RO"
653215;2025-01-04;"sábado";"21:00:00";"RN";226;2;"NATAL";"Pedestre andava na pista";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;0;1;1;2;"-5.81364934";"-35.2466547";"SPRF-RN";"DEL01-RN";"UOP02-DEL01-RN"
653216;2025-01-04;"sábado";"19:50:00";"SC";101;118;"ITAJAI";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;"-26.895859";"-48.71903";"SPRF-SC";"DEL04-SC";"UOP04-DEL04-SC"
653217;2025-01-04;"sábado";"19:41:00";"PE";232;409;"SERRA TALHADA";"Ultrapassagem Indevida";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;0;2;1;0;2;2;"-7.981944";"-38.289467";"SPRF-PE";"DEL04-PE";"UOP01-DEL04-PE"
653218;2025-01-04;"sábado";"20:40:00";"SE";235;36,3;"AREIA BRANCA";"Ingestão de álcool pelo condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Não";5;0;2;2;0;1;4;3;"-10.767558";"-37.328533";"SPRF-SE";"DEL01-SE";"UOP02-DEL01-SE"
653219;2025-01-04;"sábado";"21:21:00";"MG";262;362;"BETIM";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;"-19.98025969";"-44.22672112";"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
653220;2025-01-04;"sábado";"20:30:00";"PR";153;73,6;"CONSELHEIRO MAIRINCK";"Condutor desrespeitou a iluminação vermelha do semáforo";"Colisão traseira";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Curva;Declive";"Não";2;1;0;0;1;0;0;2;"-23.55202819";"-50.13298631";"SPRF-PR";"DEL07-PR";"UOP04-DEL07-PR"
653222;2025-01-04;"sábado";"17:45:00";"PB";230;408;"POMBAL";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Ignorado";"Simples";"Reta";"Sim";2;0;1;0;0;1;1;2;"-6.7641";"-37.794";"SPRF-PB";"DEL03-PB";"UOP02-DEL03-PB"
653224;2025-01-04;"sábado";"20:02:00";"RO";319;64;"PORTO VELHO";"Condutor desrespeitou a iluminação vermelha do semáforo";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Reta;Interseção de Vias";"Sim";6;0;2;0;4;0;2;2;"-8.766685";"-63.884052";"SPRF-RO";"DEL01-RO";"UOP01-DEL01-RO"
653228;2025-01-04;"sábado";"20:54:00";"PR";369;47,4;"BANDEIRANTES";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;"-23.101987";"-50.30936837";"SPRF-PR";"DEL07-PR";"UOP05-DEL07-PR"
653229;2025-01-04;"sábado";"21:20:00";"MS";163;80,4;"ITAQUIRAI";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Aclive;Reta";"Não";2;0;0;2;0;0;2;1;"-23.45800218";"-54.1957354";"SPRF-MS";"DEL09-MS";"UOP01-DEL09-MS"
653231;2025-01-04;"sábado";"19:45:00";"MG";365;10,6;"MONTES CLAROS";"Ultrapassagem Indevida";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Não";13;2;2;1;8;0;3;4;"-16.83478113";"-43.95261496";"SPRF-MG";"DEL12-MG";"UOP01-DEL12-MG"
653232;2025-01-04;"sábado";"21:20:00";"BA";324;609,5;"SIMOES FILHO";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;"-12.82066";"-38.40798";"SPRF-BA";"DEL01-BA";"UOP01-DEL01-BA"
653233;2025-01-04;"sábado";"21:25:00";"SC";116;218,9;"CORREIA PINTO";"Entrada inopinada do pedestre";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Declive;Reta";"Não";3;0;1;0;2;0;1;2;"-27.56247698";"-50.37616896";"SPRF-SC";"DEL05-SC";"UOP03-DEL05-SC"
653235;2025-01-04;"sábado";"21:00:00";"RR";432;209;"CANTA";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";1;0;0;1;0;0;1;1;"2.762605";"-60.6088519";"SPRF-RR";"DEL01-RR";"UOP01-DEL01-RR"
653236;2025-01-04;"sábado";"12:00:00";"SC";101;149;"ITAPEMA";"Ultrapassagem Indevida";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Múltipla";"Reta";"Sim";2;0;1;0;0;1;1;2;"-27.1089649";"-48.61277586";"SPRF-SC";"DEL04-SC";"UOP03-DEL04-SC"
653239;2025-01-04;"sábado";"22:50:00";"MG";364;30;"FRUTAL";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Declive;Reta";"Sim";2;0;1;0;1;0;1;2;"-20.025185";"-48.94096";"SPRF-MG";"DEL13-MG";"UOP02-DEL13-MG"
653240;2025-01-04;"sábado";"19:00:00";"RS";116;91,9;"CAMPESTRE DA SERRA";"Demais falhas na via";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;"-28.86918963";"-51.11955903";"SPRF-RS";"DEL05-RS";"UOP03-DEL05-RS"
653241;2025-01-04;"sábado";"21:40:00";"GO";153;338;"JARAGUA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;2;0;1;0;2;2;"-15.579773";"-49.416214";"SPRF-GO";"DEL02-GO";"UOP02-DEL02-GO"
653242;2025-01-04;"sábado";"23:30:00";"SC";470;147,2;"RIO DO SUL";"Demais falhas na via";"Saída de leito carroçável";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;1;0;0;0;0;0;1;"-27.24335205";"-49.6900403";"SPRF-SC";"DEL04-SC";"UOP02-DEL04-SC"
653243;2025-01-04;"sábado";"21:30:00";"RS";285;5;"SAO BORJA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";5;0;1;0;4;0;1;2;"-28.661";"-56.0052";"SPRF-RS";"DEL12-RS";"UOP01-DEL12-RS"
653244;2025-01-04;"sábado";"20:54:00";"RJ";101;399;"ITAGUAI";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;2;0;0;1;2;2;"-22.85921896";"-43.75891497";"SPRF-RJ";"DEL03-RJ";"UOP01-DEL03-RJ"
653245;2025-01-04;"sábado";"21:15:00";"RJ";40;124;"DUQUE DE CAXIAS";"Acesso irregular";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Múltipla";"Curva";"Não";2;0;1;0;1;0;1;2;"-22.807953";"-43.289124";"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
653246;2025-01-04;"sábado";"23:57:00";"DF";70;3,3;"BRASILIA";"Ingestão de álcool pelo condutor";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Retorno Regulamentado;Reta";"Não";2;0;0;0;2;0;0;2;"-15.802453";"-48.080387";"SPRF-DF";"DEL03-DF";"UOP02-DEL03-DF"
653247;2025-01-04;"sábado";"20:50:00";"MG";116;407,8;"GOVERNADOR VALADARES";"Conversão proibida";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;"-18.835552";"-41.98926799";"SPRF-MG";"DEL06-MG";"UOP01-DEL06-MG"
653249;2025-01-05;"domingo";"00:05:00";"RJ";101;321;"NITEROI";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Múltipla";"Curva";"Sim";2;0;1;1;0;0;2;1;"-22.86981096";"-43.11046465";"SPRF-RJ";"DEL02-RJ";"UOP01-DEL02-RJ"
653252;2025-01-04;"sábado";"23:45:00";"MG";50;42;"ARAGUARI";"Manobra de mudança de faixa";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Não";2;0;0;0;2;0;0;2;"-18.69101412";"-48.18009275";"SPRF-MG";"DEL15-MG";"UOP02-DEL15-MG"
653253;2025-01-05;"domingo";"01:15:00";"GO";20;179,8;"ALVORADA DO NORTE";"Ingestão de álcool pelo condutor";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta;Aclive";"Não";2;1;0;0;1;0;0;2;"-14.485163";"-46.498554";"SPRF-DF";"DEL02-DF";"UOP03-DEL02-DF"
653254;2025-01-05;"domingo";"01:20:00";"RN";101;96;"NATAL";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Ignorado";"Múltipla";"Curva";"Sim";1;0;1;0;0;0;1;1;"-5.84949622";"-35.20890752";"SPRF-RN";"DEL01-RN";"UOP01-DEL01-RN"
653255;2025-01-05;"domingo";"00:04:00";"SP";116;546;"BARRA DO TURVO";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Sem Vítimas";"Plena Noite";"Crescente";"Garoa/Chuvisco";"Dupla";"Curva;Aclive";"Não";1;0;0;0;1;0;0;1;"-24.9470862";"-48.43042095";"SPRF-SP";"DEL05-SP";"UOP02-DEL05-SP"
653256;2025-01-05;"domingo";"00:40:00";"RS";470;222,9;"GARIBALDI";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;1;1;1;0;2;2;"-29.223383";"-51.516108";"SPRF-RS";"DEL06-RS";"UOP01-DEL06-RS"
653257;2025-01-04;"sábado";"23:00:00";"RJ";493;66;"NOVA IGUACU";"Entrada inopinada do pedestre";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;1;0;0;1;0;0;2;"-22.68245002";"-43.45333099";"SPRF-RJ";"DEL01-RJ";"UOP03-DEL01-RJ"
653258;2025-01-05;"domingo";"03:00:00";"RN";304;24;"MOSSORO";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Rotatória";"Não";1;0;0;0;0;1;0;1;"-5.06488233";"-37.33287055";"SPRF-RN";"DEL04-RN";"UOP02-DEL04-RN"
653259;2025-01-05;"domingo";"02:00:00";"BA";110;9;"PAULO AFONSO";"Ausência de reação do condutor";"Queda de ocupante de veículo";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;1;0;0;0;0;0;1;"-9.53232396";"-38.22095637";"SPRF-BA";"DEL07-BA";"UOP01-DEL07-BA"
653260;2025-01-05;"domingo";"03:30:00";"BA";324;601;"SIMOES FILHO";"Ausência de reação do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;0;1;0;0;1;1;"-12.75619292";"-38.42803587";"SPRF-BA";"DEL01-BA";"UOP01-DEL01-BA"
653261;2025-01-05;"domingo";"02:48:00";"MS";262;169,9;"RIBAS DO RIO PARDO";"Avarias e/ou desgaste excessivo no pneu";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;"-20.42529281";"-53.10442696";"SPRF-MS";"DEL07-MS";"UOP02-DEL07-MS"
653262;2025-01-05;"domingo";"03:40:00";"GO";153;493;"GOIANIA";"Ausência de reação do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;0;1;0;0;1;1;"-16.6537";"-49.2172";"SPRF-GO";"DEL01-GO";"UOP01-DEL01-GO"
653263;2025-01-05;"domingo";"03:05:00";"GO";50;257;"CATALAO";"Mal súbito do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Chuva";"Dupla";"Reta";"Não";2;0;2;0;0;0;2;1;"-18.0231";"-47.8203";"SPRF-GO";"DEL06-GO";"UOP01-DEL06-GO"
653264;2025-01-05;"domingo";"04:10:00";"SP";116;54,9;"LORENA";"Ingestão de álcool pelo condutor";"Tombamento";"Sem Vítimas";"Amanhecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;0;2;0;0;1;"-22.75803895";"-45.11508003";"SPRF-SP";"DEL08-SP";"UOP02-DEL08-SP"
653265;2025-01-05;"domingo";"05:18:00";"MG";40;523;"CONTAGEM";"Demais falhas na via";"Tombamento";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Nublado";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;"-19.86874894";"-44.05962197";"SPRF-MG";"DEL01-MG";"UOP02-DEL01-MG"
653266;2025-01-05;"domingo";"04:26:00";"PR";476;216;"LAPA";"Ausência de reação do condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Não";1;0;0;0;0;1;0;1;"-25.79723";"-49.894169";"SPRF-PR";"DEL01-PR";"UOP06-DEL01-PR"
653267;2025-01-05;"domingo";"05:00:00";"PI";316;16;"TERESINA";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Sem Vítimas";"Amanhecer";"Crescente";"Nublado";"Múltipla";"Reta";"Não";1;0;0;0;1;0;0;1;"-5.23293685";"-42.74590684";"SPRF-PI";"DEL01-PI";"UOP02-DEL01-PI"
653268;2025-01-05;"domingo";"06:10:00";"RN";101;85;"SAO GONCALO DO AMARANTE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;2;0;0;2;"-5.777664";"-35.24937";"SPRF-RN";"DEL02-RN";"UOP01-DEL02-RN"
653269;2025-01-05;"domingo";"06:30:00";"MG";381;746,9;"TRES CORACOES";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;1;"-21.64340081";"-45.29046703";"SPRF-MG";"DEL16-MG";"UOP02-DEL16-MG"
653271;2025-01-05;"domingo";"05:00:00";"RS";472;136,8;"TRES DE MAIO";"Demais falhas mecânicas ou elétricas";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";1;0;0;0;1;0;0;1;"-27.76660989";"-54.27491106";"SPRF-RS";"DEL10-RS";"UOP01-DEL10-RS"
653272;2025-01-05;"domingo";"00:20:00";"BA";324;0,3;"FEIRA DE SANTANA";"Ingestão de álcool pelo condutor";"Colisão com objeto";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Curva";"Sim";2;0;0;0;0;2;0;1;"-12.27553613";"-38.93818731";"SPRF-BA";"DEL02-BA";"UOP01-DEL02-BA"
653273;2025-01-05;"domingo";"06:00:00";"PE";101;160;"GAMELEIRA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;1;1;0;1;2;"-8.55559186";"-35.42237611";"SPRF-PE";"DEL01-PE";"UOP03-DEL01-PE"
653275;2025-01-05;"domingo";"06:40:00";"PR";277;180;"PALMEIRA";"Ultrapassagem Indevida";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Nublado";"Simples";"Declive;Reta";"Não";6;2;2;1;0;1;3;2;"-25.429011";"-50.032296";"SPRF-PR";"DEL08-PR";"UOP02-DEL08-PR"
653276;2025-01-05;"domingo";"06:45:00";"PB";230;19,9;"JOAO PESSOA";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;"-7.13716779";"-34.85377908";"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
653278;2025-01-05;"domingo";"06:45:00";"PB";230;20;"JOAO PESSOA";"Pista Escorregadia";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva;Viaduto";"Sim";2;0;2;0;0;0;2;1;"-7.13716779";"-34.85377908";"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
653280;2025-01-04;"sábado";"22:30:00";"RJ";40;120;"DUQUE DE CAXIAS";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Crescente";"Nublado";"Múltipla";"Reta";"Sim";2;0;0;0;1;1;0;2;"-22.78136494";"-43.28599334";"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
653281;2025-01-05;"domingo";"05:30:00";"BA";101;448;"AURELINO LEAL";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;1;0;0;1;1;"-14.339083";"-39.315197";"SPRF-BA";"DEL05-BA";"UOP01-DEL05-BA"
653282;2025-01-05;"domingo";"07:45:00";"ES";262;34;"DOMINGOS MARTINS";"Pista Escorregadia";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";2;0;1;0;1;0;1;1;"-20.37297172";"-40.59246445";"SPRF-ES";"DEL01-ES";"UOP01-DEL01-ES"
653283;2025-01-05;"domingo";"04:20:00";"MG";381;491;"BETIM";"Velocidade Incompatível";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;"-19.97018187";"-44.18210416";"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
653286;2025-01-05;"domingo";"07:35:00";"PI";343;188;"PIRIPIRI";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Sim";2;0;1;0;1;0;1;2;"-4.30723";"-41.770481";"SPRF-PI";"DEL02-PI";"UOP01-DEL02-PI"
653289;2025-01-05;"domingo";"08:30:00";"SC";101;195,2;"BIGUACU";"Transitar na contramão";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;"-27.5047092";"-48.65010819";"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
653290;2025-01-05;"domingo";"06:30:00";"RO";364;421,3;"JARU";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Nublado";"Simples";"Interseção de Vias";"Sim";1;0;0;1;0;0;1;1;"-10.46111127";"-62.45531042";"SPRF-RO";"DEL03-RO";"UOP02-DEL03-RO"
653292;2025-01-05;"domingo";"08:40:00";"SC";101;123;"ITAJAI";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Interseção de Vias;Reta";"Não";2;0;1;0;1;0;1;2;"-26.93668609";"-48.69876905";"SPRF-SC";"DEL04-SC";"UOP04-DEL04-SC"
653295;2025-01-05;"domingo";"09:35:00";"MG";365;41,3;"CLARO DOS POCOES";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";3;0;0;3;0;0;3;1;"-16.88846409";"-44.1815969";"SPRF-MG";"DEL12-MG";"UOP01-DEL12-MG"
653296;2025-01-05;"domingo";"09:30:00";"MG";262;94;"ABRE CAMPO";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Curva";"Sim";2;0;0;1;1;0;1;2;"-20.30646793";"-42.46611787";"SPRF-MG";"DEL03-MG";"UOP03-DEL03-MG"
653297;2025-01-05;"domingo";"08:00:00";"SC";101;198;"BIGUACU";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;0;0;1;0;0;1;"-27.52658712";"-48.63506019";"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
653298;2025-01-05;"domingo";"10:05:00";"PB";230;132,8;"CAMPINA GRANDE";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;"-7.27541295";"-35.75283051";"SPRF-PB";"DEL02-PB";"UOP01-DEL02-PB"
653299;2025-01-05;"domingo";"06:00:00";"MG";40;258,5;"SAO GONCALO DO ABAETE";"Pista esburacada";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";2;0;1;1;0;0;2;1;"-18.13557504";"-45.38218";"SPRF-MG";"DEL14-MG";"UOP02-DEL14-MG"
653300;2025-01-05;"domingo";"07:30:00";"RJ";116;29;"SAPUCAIA";"Velocidade Incompatível";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;"-22.06451983";"-42.79542346";"SPRF-RJ";"DEL05-RJ";"UOP01-DEL05-RJ"
653302;2025-01-05;"domingo";"07:20:00";"BA";101;762;"ITABELA";"Avarias e/ou desgaste excessivo no pneu";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";4;0;0;1;2;1;1;2;"-16.851176";"-39.49120135";"SPRF-BA";"DEL09-BA";"UOP01-DEL09-BA"
653303;2025-01-05;"domingo";"10:10:00";"PI";316;10,9;"TERESINA";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Múltipla";"Viaduto;Interseção de Vias;Rotatória";"Sim";2;0;1;0;1;0;1;2;"-5.18280197";"-42.76350291";"SPRF-PI";"DEL01-PI";"UOP02-DEL01-PI"
653304;2025-01-05;"domingo";"09:40:00";"SP";101;40;"UBATUBA";"Ausência de reação do condutor";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;2;0;0;2;"-23.41495528";"-45.03516778";"SPRF-SP";"DEL06-SP";"UOP01-DEL06-SP"
653305;2025-01-05;"domingo";"09:00:00";"BA";101;128;"ALAGOINHAS";"Demais Fenômenos da natureza";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";7;0;6;0;1;0;6;1;"-12.20643979";"-38.61527134";"SPRF-BA";"DEL01-BA";"UOP04-DEL01-BA"
653307;2025-01-05;"domingo";"09:20:00";"MG";262;532,9;"LUZ";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";9;0;2;0;7;0;2;2;"-19.78055943";"-45.73305711";"SPRF-MG";"DEL08-MG";"UOP02-DEL08-MG"
653311;2025-01-05;"domingo";"09:40:00";"MA";135;43;"BACABEIRA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";5;0;0;0;4;1;0;2;"-2.91264134";"-44.35402453";"SPRF-MA";"DEL01-MA";"UOP01-DEL01-MA"
653312;2025-01-05;"domingo";"11:21:00";"ES";101;66;"SAO MATEUS";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Múltipla";"Reta";"Não";2;0;1;0;1;0;1;2;"-18.7165195";"-39.87436378";"SPRF-ES";"DEL04-ES";"UOP02-DEL04-ES"
653314;2025-01-05;"domingo";"10:00:00";"RJ";354;20;"RESENDE";"Transitar na contramão";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";4;0;1;2;1;0;3;2;"-22.477699";"-44.70911";"SPRF-RJ";"DEL07-RJ";"UOP02-DEL07-RJ"
653315;2025-01-05;"domingo";"11:00:00";"GO";60;285;"ACREUNA";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Curva";"Não";2;0;2;0;0;0;2;1;"-17.2723";"-50.2372";"SPRF-GO";"DEL04-GO";"UOP02-DEL04-GO"
653316;2025-01-05;"domingo";"12:06:00";"ES";101;40,7;"CONCEICAO DA BARRA";"Chuva";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;"-18.49980697";"-39.91851689";"SPRF-ES";"DEL04-ES";"UOP02-DEL04-ES"
